Last,Bid,Ask,Change,Volume,Open Int,IV,Last Trade,Strike,Last,Bid,Ask,Change,Volume,Open Int,IV,Last Trade
"1,878.50",1608.3,1625.8,0,0,0,49.33%,1/11/2022,2800,9.69,12.7,13.7,-0.11,1,0,49.26%,2/11/2022
0,1564.9,1576.4,0,0,0,49.89%,N/A,2850,10.64,13.7,14.7,-0.03,2,0,48.26%,2/11/2022
0,1516,1527.1,0,0,0,48.70%,N/A,2900,17.38,14.9,15.8,6.28,3,0,47.30%,2/11/2022
0,1491.7,1502.1,0,0,0,48.04%,N/A,2925,10.5,15.5,16.4,0,0,0,46.83%,2/8/2022
0,1467.4,1478.6,0,0,0,47.77%,N/A,2950,18.16,16.1,17,0,0,0,46.34%,1/31/2022
0,1443.1,1454.6,0,0,0,47.35%,N/A,2975,9.65,16.7,17.7,0,0,0,45.86%,2/9/2022
0,1418.8,1430,0,0,0,46.77%,N/A,3000,19.9,17.2,18.3,7,2,0,45.33%,2/11/2022
0,1394.6,1405.9,0,0,0,46.33%,N/A,3025,25.8,17.9,19,0,0,0,44.86%,1/28/2022
0,1370.4,1381.8,0,0,0,45.87%,N/A,3050,14.01,18.6,19.7,-17.06,9,0,44.38%,2/11/2022
"1,608.55",1346.2,1357.3,0,0,0,45.31%,1/11/2022,3075,17.31,19.4,20.5,0,0,0,43.94%,2/4/2022
0,1322.1,1333.3,0,0,0,44.87%,N/A,3100,15.7,20.1,21.3,0,0,0,43.46%,2/7/2022
0,1298,1309.1,0,0,0,44.38%,N/A,3125,17.23,20.9,22.1,0,0,0,42.99%,2/3/2022
"1,535.37",1274,1284.7,0,0,0,43.86%,1/11/2022,3150,14.55,21.9,22.9,0,0,0,42.56%,2/8/2022
0,1249.9,1260.9,0,0,0,43.42%,N/A,3175,25.54,22.7,23.8,0,0,0,42.09%,1/31/2022
0,1226,1236.8,0,0,0,42.95%,N/A,3200,17.68,23.7,24.8,-0.23,2,0,41.66%,2/11/2022
0,1202,1212.8,0,0,0,42.47%,N/A,3225,29,24.6,25.7,12.2,3,0,41.18%,2/11/2022
0,1178.1,1188.8,0,0,0,42.00%,N/A,3250,20,25.7,26.8,0,0,0,40.77%,2/10/2022
0,1154.3,1164.9,0,0,0,41.54%,N/A,3275,16.15,26.7,27.9,0,0,0,40.32%,2/10/2022
0,1130.5,1141,0,0,0,41.08%,N/A,3300,16.5,27.8,29,0,0,0,39.88%,2/10/2022
"1,111.00",1106.8,1117.2,0,0,0,40.63%,1/21/2022,3325,39.4,29,30.2,0,0,0,39.45%,1/21/2022
0,1083.1,1093.4,0,0,0,40.16%,N/A,3350,22.72,30.2,31.4,0,0,0,39.01%,2/8/2022
"1,013.10",1059.5,1069.7,0,0,0,39.72%,1/25/2022,3375,23.37,31.5,32.8,0,0,0,38.60%,2/8/2022
"1,180.77",1036,1046.1,0,0,0,39.28%,2/2/2022,3400,35.6,32.9,34.1,10.98,52,0,38.17%,2/11/2022
913.36,1012.6,1022.5,0,0,0,38.85%,1/24/2022,3425,24.31,34.3,35.6,-1.33,1,0,37.76%,2/11/2022
0,989.2,999,0,0,0,38.41%,N/A,3450,29.2,35.8,37.2,7.99,2,0,37.36%,2/11/2022
0,970.5,980.3,0,0,0,38.07%,N/A,3470,20.6,37.1,38.4,0,0,0,37.03%,2/9/2022
971.45,965.9,975.6,0,0,0,37.98%,1/21/2022,3475,39.01,37.4,38.8,0,0,0,36.95%,1/31/2022
0,961.2,970.9,0,0,0,37.89%,N/A,3480,0,37.7,39.2,0,0,0,36.88%,N/A
0,951.9,961.6,0,0,0,37.72%,N/A,3490,44.97,38.4,39.8,0,0,0,36.71%,1/31/2022
970.87,942.7,952.3,0,0,0,37.57%,1/21/2022,3500,30.86,39,40.5,0,0,0,36.54%,2/10/2022
0,933.4,943,0,0,0,37.39%,N/A,3510,0,39.7,41.2,0,0,0,36.38%,N/A
0,924.2,933.7,0,0,0,37.23%,N/A,3520,0,40.5,42,0,0,0,36.24%,N/A
876.02,919.5,929,0,0,0,37.13%,1/25/2022,3525,34.27,40.8,42.3,0,0,0,36.15%,2/3/2022
0,914.9,924.4,0,0,0,37.05%,N/A,3530,0,41.2,42.6,0,0,0,36.07%,N/A
0,905.7,915.1,0,0,0,36.88%,N/A,3540,27.9,41.9,43.4,0,0,0,35.91%,2/8/2022
"1,043.08",896.5,905.9,0,0,0,36.72%,2/10/2022,3550,33.99,42.7,44.1,1.2,4,0,35.75%,2/11/2022
0,887.3,896.6,0,0,0,36.55%,N/A,3560,32.08,43.4,44.9,32.08,1,0,35.59%,2/11/2022
0,878.2,887.4,0,0,0,36.40%,N/A,3570,0,44.2,45.7,0,0,0,35.44%,N/A
0,873.6,882.8,0,0,0,36.31%,N/A,3575,31.49,44.6,46.1,-5.83,2,0,35.36%,2/11/2022
0,869,878.2,0,0,0,36.23%,N/A,3580,0,45,46.5,0,0,0,35.28%,N/A
0,859.9,869,0,0,0,36.07%,N/A,3590,0,45.9,47.3,0,0,0,35.13%,N/A
857.55,850.7,859.8,0,0,0,35.89%,1/21/2022,3600,37.09,46.7,48.3,1.2,11,0,34.99%,2/11/2022
0,841.6,850.7,0,0,0,35.74%,N/A,3610,0,47.6,49,0,0,0,34.82%,N/A
0,832.6,841.5,0,0,0,35.58%,N/A,3620,0,48.4,49.9,0,0,0,34.66%,N/A
0,828,837,0,0,0,35.50%,N/A,3625,38.9,48.8,50.4,0,0,0,34.59%,2/7/2022
0,823.5,832.4,0,0,0,35.41%,N/A,3630,0,49.3,50.8,0,0,0,34.51%,N/A
773.64,814.4,823.3,0,0,0,35.25%,1/25/2022,3640,62.6,50.2,51.7,0,0,0,34.36%,1/27/2022
0,805.4,814.2,0,0,0,35.09%,N/A,3650,40.14,51.1,52.6,0,0,0,34.20%,2/10/2022
0,796.4,805.1,0,0,0,34.93%,N/A,3660,41,52.1,53.6,-28.87,30,0,34.06%,2/11/2022
0,787.4,796.1,0,0,0,34.77%,N/A,3670,35.1,53,54.6,0,0,0,33.91%,2/2/2022
0,782.9,791.6,0,0,0,34.69%,N/A,3675,77.67,53.5,55.1,0,0,0,33.83%,1/25/2022
0,778.4,787.1,0,0,0,34.61%,N/A,3680,33.04,54,55.5,0,0,0,33.75%,1/4/2022
799.13,769.5,778.1,0,0,0,34.46%,1/21/2022,3690,59.81,55,56.6,0,0,0,33.61%,1/31/2022
860.8,760.6,769.1,0,0,0,34.31%,1/20/2022,3700,42.01,56.1,57.7,0.62,1,0,33.47%,2/11/2022
0,751.6,760.1,0,0,0,34.14%,N/A,3710,42.37,57.1,58.6,-2.11,2,0,33.30%,2/11/2022
0,742.7,750.1,0,0,0,33.88%,N/A,3720,58.3,58.1,59.7,0,0,0,33.15%,1/31/2022
0,738.3,746.7,0,0,0,33.91%,N/A,3725,41.47,58.6,60.2,-23.77,1,0,33.07%,2/11/2022
0,733.9,742.2,0,0,0,33.83%,N/A,3730,39.7,59.2,60.9,0,0,0,33.02%,2/8/2022
0,725,733.3,0,0,0,33.67%,N/A,3740,66.23,60.3,62,0,0,0,32.86%,1/31/2022
852.54,716.2,723.6,0,0,0,33.44%,1/20/2022,3750,63.8,61.4,63,28.7,1,0,32.70%,2/11/2022
868.68,707.4,714.8,0,0,0,33.29%,1/18/2022,3760,63,62.6,64.2,6.92,2,0,32.49%,2/11/2022
0,698.6,706,0,0,0,33.14%,N/A,3770,49.24,63.7,65.3,0,0,0,32.40%,2/3/2022
0,694.2,702.3,0,0,0,33.13%,N/A,3775,51.45,64.3,65.9,0,0,0,32.33%,2/1/2022
746.71,689.9,697.2,0,0,0,32.99%,1/31/2022,3780,65.8,64.9,66.5,29.4,3,0,32.27%,2/11/2022
703.13,681.1,687.6,0,0,0,32.76%,1/21/2022,3790,50,66.1,67.8,9.35,3,0,32.11%,2/11/2022
711.79,672.4,678.9,0,0,0,32.62%,1/31/2022,3800,46.05,67.4,69,0,0,0,31.97%,2/10/2022
691.07,663.7,671.5,0,0,0,32.58%,1/31/2022,3810,53.3,68.6,70.3,0,0,0,31.81%,2/7/2022
0,659.4,667.2,0,0,0,32.51%,N/A,3815,54.02,69.2,70.9,0,0,0,31.73%,2/3/2022
732.25,655.1,662.8,0,0,0,32.44%,2/1/2022,3820,56.7,69.9,71.6,1.4,5,0,31.67%,2/11/2022
718.65,650.7,658.5,0,0,0,32.36%,1/31/2022,3825,46.04,70.6,72.2,0,0,0,31.60%,2/8/2022
691.65,646.4,654.1,0,0,0,32.28%,1/31/2022,3830,45.47,71.1,73,0,0,0,31.52%,12/30/2021
0,642.1,649.8,0,0,0,32.21%,N/A,3835,0,71.9,73.5,0,0,0,31.44%,N/A
668.29,637.8,645.4,0,0,0,32.12%,1/21/2022,3840,56.2,72.5,74.2,0,0,0,31.37%,2/3/2022
0,633.5,641.1,0,0,0,32.05%,N/A,3845,0,73.2,74.9,0,0,0,31.30%,N/A
553.22,629.2,636.8,0,0,0,31.97%,1/24/2022,3850,58.6,73.8,75.7,0,0,0,31.22%,2/10/2022
0,624.9,632.5,0,0,0,31.90%,N/A,3855,0,74.6,76.4,0,0,0,31.16%,N/A
0,620.6,628.1,0,0,0,31.81%,N/A,3860,77.9,75.3,77.1,21.5,4,0,31.09%,2/11/2022
0,616.4,623.8,0,0,0,31.74%,N/A,3865,0,75.9,77.8,0,0,0,31.01%,N/A
733.4,612.1,619.5,0,0,0,31.66%,1/20/2022,3870,66.71,76.7,78.4,0,0,0,30.93%,2/4/2022
703.2,607.8,615.2,0,0,0,31.58%,1/20/2022,3875,80,77.4,79.1,35.4,2,0,30.85%,2/11/2022
645.73,603.6,611,0,0,0,31.52%,1/31/2022,3880,79.3,78.2,79.8,33.8,8,0,30.83%,2/11/2022
0,599.3,606.7,0,0,0,31.43%,N/A,3885,64.97,78.9,80.7,0,0,0,30.72%,2/4/2022
751.66,595.1,602.4,0,0,0,31.36%,1/18/2022,3890,83,79.5,81.3,32.2,2,0,30.63%,2/11/2022
0,590.9,598.1,0,0,0,31.28%,N/A,3895,72.3,80.4,82,0,0,0,30.56%,2/3/2022
662.51,586.6,593.9,0,0,0,31.20%,2/1/2022,3900,64.2,81,82.8,17.81,29,0,30.48%,2/11/2022
0,582.4,589.6,0,0,0,31.13%,N/A,3905,0,81.8,83.6,0,0,0,30.41%,N/A
643.08,578.2,585.4,0,0,0,31.05%,1/31/2022,3910,121.22,82.5,84.3,0,0,0,30.33%,1/26/2022
0,574,581.1,0,0,0,30.97%,N/A,3915,64.57,83.3,85.1,0,0,0,30.26%,2/3/2022
611.32,569.8,576.9,0,0,0,30.90%,1/31/2022,3920,52.55,84.1,85.9,0,0,0,30.19%,2/10/2022
688.15,565.6,572.7,0,0,0,30.82%,2/2/2022,3925,54.58,84.9,86.7,0,0,0,30.12%,2/10/2022
715.95,561.4,568.5,0,0,0,30.75%,1/18/2022,3930,67.6,85.6,87.6,-9.79,4,0,30.04%,2/11/2022
0,557.3,564.3,0,0,0,30.68%,N/A,3935,0,86.4,88.4,0,0,0,29.97%,N/A
591.42,553.1,560.1,0,0,0,30.60%,1/31/2022,3940,61.1,87.2,89.1,0,0,0,29.89%,2/10/2022
0,548.9,555.9,0,0,0,30.52%,N/A,3945,80,88,89.9,0,0,0,29.81%,2/4/2022
653.42,544.8,551.7,0,0,0,30.44%,2/10/2022,3950,92.5,88.9,90.7,35.12,3,0,29.74%,2/11/2022
0,540.6,547.5,0,0,0,30.36%,N/A,3955,0,89.7,91.5,0,0,0,29.66%,N/A
0,536.5,543.3,0,0,0,30.29%,N/A,3960,52.7,90.5,92.4,0,0,0,29.59%,2/9/2022
0,532.3,539.1,0,0,0,30.20%,N/A,3965,0,91.4,93.2,0,0,0,29.52%,N/A
600.88,528.2,535,0,0,0,30.13%,2/1/2022,3970,58,92.2,94.1,0,0,0,29.44%,2/10/2022
486.8,524.1,530.8,0,0,0,30.05%,1/28/2022,3975,74.14,93.1,94.9,0,0,0,29.37%,2/3/2022
563.16,520,526.7,0,0,0,29.98%,1/31/2022,3980,97.3,93.9,95.8,42,5,0,29.29%,2/11/2022
632.9,515.9,522.6,0,0,0,29.91%,2/10/2022,3985,0,94.8,96.7,0,0,0,29.22%,N/A
0,511.8,518.4,0,0,0,29.82%,N/A,3990,94.7,95.7,97.6,35,1,0,29.15%,2/11/2022
0,507.7,514.3,0,0,0,29.75%,N/A,3995,97.57,96.6,98.5,97.57,1,0,29.08%,2/11/2022
525.46,503.6,510.2,0,0,0,29.67%,1/31/2022,4000,98.42,97.5,99.4,30.87,2,0,29.00%,2/11/2022
0,499.6,506.1,0,0,0,29.60%,N/A,4005,0,98.4,100.3,0,0,0,28.93%,N/A
0,495.5,502,0,0,0,29.52%,N/A,4010,168.56,99.3,101.2,0,0,0,28.85%,1/25/2022
0,491.4,497.9,0,0,0,29.44%,N/A,4015,0,100.2,102.1,0,0,0,28.77%,N/A
572.08,487.4,493.8,0,0,0,29.36%,2/1/2022,4020,78.4,101.1,103,0,0,0,28.69%,2/3/2022
534.46,483.3,489.7,0,0,0,29.28%,1/31/2022,4025,64.23,102,104,0,0,0,28.62%,12/31/2021
531.59,479.3,485.7,0,0,0,29.21%,2/7/2022,4030,83.15,103,104.9,0,0,0,28.54%,2/3/2022
0,475.3,481.6,0,0,0,29.13%,N/A,4035,86,103.9,105.9,0,0,0,28.47%,2/3/2022
513.55,471.3,477.6,0,0,0,29.06%,1/31/2022,4040,63.17,104.9,106.8,0,0,0,28.39%,2/10/2022
0,467.2,473.5,0,0,0,28.97%,N/A,4045,106.4,105.8,107.8,106.4,6,0,28.26%,2/11/2022
488.82,463.3,469.5,0,0,0,28.90%,1/31/2022,4050,64.37,106.8,108.8,0,0,0,28.24%,2/10/2022
0,459.3,465.5,0,0,0,28.82%,N/A,4055,0,107.8,109.8,0,0,0,28.17%,N/A
505.57,455.2,461.4,0,0,0,28.73%,1/21/2022,4060,150.09,108.8,110.8,0,0,0,28.09%,1/27/2022
0,451.3,457.4,0,0,0,28.66%,N/A,4065,0,109.8,111.8,0,0,0,28.02%,N/A
508.15,447.3,453.4,0,0,0,28.58%,1/31/2022,4070,70.75,110.8,112.8,0,0,0,27.94%,2/10/2022
513.21,443.3,449.4,0,0,0,28.50%,2/1/2022,4075,84.67,111.8,113.8,0,0,0,27.86%,2/10/2022
478.66,439.5,445.5,0,0,0,28.43%,1/31/2022,4080,116.81,112.8,114.8,-24.43,38,0,27.78%,2/11/2022
0,435.5,441.5,0,0,0,28.35%,N/A,4085,87.16,113.9,115.9,0,0,0,27.71%,2/3/2022
472.17,431.5,437.5,0,0,0,28.26%,1/31/2022,4090,69.6,114.9,116.9,0,0,0,27.63%,2/9/2022
0,427.6,433.6,0,0,0,28.19%,N/A,4095,0,116,118,0,0,0,27.56%,N/A
489.03,423.7,429.6,0,0,0,28.11%,2/8/2022,4100,121.9,117,119.1,33.08,10,0,27.48%,2/11/2022
0,419.8,425.7,0,0,0,28.03%,N/A,4105,0,118.1,120.1,0,0,0,27.40%,N/A
453.97,415.9,421.7,0,0,0,27.95%,1/31/2022,4110,94.57,119.2,121.2,0,0,0,27.32%,2/7/2022
0,412,417.8,0,0,0,27.87%,N/A,4115,90.4,120.3,122.3,0,0,0,27.24%,2/8/2022
488.29,408.1,413.9,0,0,0,27.79%,2/3/2022,4120,71.51,121.4,123.4,0,0,0,27.17%,2/9/2022
459.19,404.3,410,0,0,0,27.71%,2/7/2022,4125,122.5,122.5,124.5,45.7,5,0,26.96%,2/11/2022
465.39,400.4,406.1,21.41,2,0,27.63%,2/11/2022,4130,112.7,123.6,125.6,0,0,0,27.01%,1/31/2022
502.59,396.6,402.2,0,0,0,27.55%,2/10/2022,4135,0,124.7,126.8,0,0,0,26.93%,N/A
442.55,394.1,396.8,0,0,0,27.46%,2/7/2022,4140,126,125.8,127.9,26,2,0,26.74%,2/11/2022
435.14,390.3,393,0,0,0,27.38%,2/7/2022,4145,0,127,129.1,0,0,0,26.78%,N/A
480.28,386.4,389.2,0,0,0,27.30%,2/10/2022,4150,104,128.1,130.2,20.9,6,0,26.69%,2/11/2022
442.62,382.6,385.4,0,0,0,27.22%,2/7/2022,4155,120.3,129.3,131.4,0,0,0,26.62%,2/4/2022
430.69,378.8,381.5,0,0,0,27.14%,2/7/2022,4160,95.1,130.5,132.6,0,0,0,26.54%,2/10/2022
0,375,377.7,0,0,0,27.06%,N/A,4165,131.6,131.7,133.8,131.6,6,0,26.46%,2/11/2022
403.03,371.2,373.9,0,0,0,26.98%,1/31/2022,4170,89.3,132.9,135,0,0,0,26.38%,2/2/2022
411.51,367.4,370.2,0,0,0,26.90%,2/7/2022,4175,95.75,134.1,136.2,0,0,0,26.30%,2/8/2022
432.2,363.6,366.4,0,0,0,26.82%,1/31/2022,4180,123.07,135.3,137.4,0,0,0,26.22%,1/31/2022
0,359.8,362.6,0,0,0,26.73%,N/A,4185,138.9,136.5,138.6,43.5,4,0,26.14%,2/11/2022
415.3,356.1,358.9,0,0,0,26.66%,2/8/2022,4190,91.1,137.7,139.9,0,0,0,26.06%,2/10/2022
447.4,352.3,355.1,0,0,0,26.57%,2/10/2022,4195,0,139,141.1,0,0,0,25.98%,N/A
421.44,348.6,351.4,0,0,0,26.49%,2/1/2022,4200,114.25,140.7,142.3,30.07,6,0,25.92%,2/11/2022
413.97,344.9,347.7,0,0,0,26.41%,1/31/2022,4205,0,141.5,143.7,0,0,0,25.82%,N/A
0,341.2,343.9,0,0,0,26.33%,N/A,4210,188.32,142.8,144.9,0,0,0,25.73%,1/28/2022
0,337.5,340.2,0,0,0,26.24%,N/A,4215,0,144.1,146.2,0,0,0,25.65%,N/A
406.38,333.8,336.6,0,0,0,26.17%,2/1/2022,4220,128.98,145.4,147.6,0,0,0,25.58%,2/4/2022
393.96,330.1,332.9,0,0,0,26.08%,2/1/2022,4225,133.55,147.2,148.8,0,0,0,25.52%,2/4/2022
396.47,326.4,329.2,0,0,0,26.00%,2/1/2022,4230,121.9,148,150.2,0,0,0,25.41%,2/3/2022
0,322.9,325.2,0,0,0,25.90%,N/A,4235,0,149.3,151.5,0,0,0,25.32%,N/A
287.7,319.1,321.5,0,0,0,25.81%,1/25/2022,4240,163,150.7,152.9,0,0,0,25.25%,1/28/2022
330.7,315.6,317.9,330.7,9,0,25.73%,2/11/2022,4245,0,152,154.3,0,0,0,25.16%,N/A
317.8,312,314.3,4.26,19,0,25.65%,2/11/2022,4250,126.2,153.9,155.6,0,0,0,25.11%,2/8/2022
314.5,308.4,310.7,314.5,20,0,25.57%,2/11/2022,4255,0,154.8,157,0,0,0,25.00%,N/A
338.2,304.7,307.1,0,0,0,25.48%,1/31/2022,4260,119.55,156.2,158.4,0,0,0,24.92%,2/7/2022
0,301.1,303.5,0,0,0,25.39%,N/A,4265,147.23,157.6,159.8,0,0,0,24.83%,1/31/2022
344.15,297.5,299.9,0,0,0,25.31%,2/7/2022,4270,99.95,159,161.3,0,0,0,24.75%,2/9/2022
347.77,294.1,296.4,0,0,0,25.24%,2/8/2022,4275,143.81,160.9,162.7,0,0,0,24.69%,2/4/2022
385.21,290.4,292.8,0,0,0,25.14%,2/9/2022,4280,133.3,161.9,164.2,17.15,8,0,24.59%,2/11/2022
0,286.9,289.3,0,0,0,25.06%,N/A,4285,146.34,163.4,165.6,0,0,0,24.50%,1/31/2022
362.84,283.5,285.8,0,0,0,24.98%,2/1/2022,4290,127.4,164.8,167.1,0,0,0,24.42%,2/3/2022
0,280,282.2,0,0,0,24.89%,N/A,4295,103.37,166.3,168.6,0,0,0,24.33%,2/9/2022
327.2,276.5,278.7,0,0,0,24.81%,2/3/2022,4300,135.42,168.3,170,0,0,0,24.27%,2/10/2022
365.4,272.9,275.3,0,0,0,24.72%,2/2/2022,4305,122.6,169.3,171.6,0,0,0,24.16%,2/8/2022
318.89,269.4,271.8,0,0,0,24.63%,1/31/2022,4310,122.14,170.8,173.1,0,0,0,24.08%,2/8/2022
356.9,266,268.3,0,0,0,24.55%,2/2/2022,4315,152.54,172.4,174.7,0,0,0,24.00%,1/31/2022
321.2,262.5,264.9,0,0,0,24.46%,2/1/2022,4320,145.49,173.9,176.2,0,0,0,23.91%,2/7/2022
308.64,259.1,261.5,0,0,0,24.38%,2/3/2022,4325,173.6,175.9,177.7,55.3,1,0,23.84%,2/11/2022
346.5,255.7,258,0,0,0,24.29%,2/9/2022,4330,120.3,177.1,179.4,0,0,0,23.74%,2/10/2022
0,252.3,254.6,0,0,0,24.20%,N/A,4335,137.06,178.6,181,0,0,0,23.65%,2/1/2022
337,248.9,251.3,0,0,0,24.12%,2/9/2022,4340,173.03,180.2,182.6,62.88,132,0,23.57%,2/11/2022
328.4,245.5,247.9,0,0,0,24.03%,2/10/2022,4345,183.57,181.9,184.2,42.47,10,0,23.54%,2/11/2022
309.71,242.2,244.5,0,0,0,23.95%,2/4/2022,4350,119.94,183.9,185.6,0,0,0,23.40%,2/10/2022
325.4,238.8,241.2,0,0,0,23.86%,2/9/2022,4355,144.57,185.1,187.5,0.77,123,0,23.31%,2/11/2022
295.8,235.6,237.9,0,0,0,23.78%,1/31/2022,4360,179.88,186.8,189,27.68,12,0,23.21%,2/11/2022
271.6,232.2,234.5,271.6,16,0,23.68%,2/11/2022,4365,149.69,188.5,190.8,8.58,254,0,23.13%,2/11/2022
281.88,228.9,231.2,0,0,0,23.60%,1/31/2022,4370,154.09,190.2,192.4,0,0,0,23.04%,2/10/2022
312.6,225.6,228,0,0,0,23.51%,2/10/2022,4375,190.77,191.9,194,45.62,1,0,22.95%,2/11/2022
302.2,222.4,224.7,0,0,0,23.43%,2/9/2022,4380,200.98,193.6,196,54.63,19,0,22.87%,2/11/2022
255.29,219.2,221.4,0,0,0,23.34%,1/31/2022,4385,125.94,195.4,197.7,0,0,0,22.78%,2/9/2022
274.63,215.9,218.2,0,0,0,23.25%,1/31/2022,4390,149.19,196.9,199.7,0,0,0,22.69%,2/10/2022
291.6,212.7,215,0,0,0,23.16%,2/10/2022,4395,152.54,198.6,201.5,0,0,0,22.60%,2/10/2022
218.2,209.6,211.8,-63.84,1,0,23.08%,2/11/2022,4400,208.08,200.8,203.1,41.26,2,0,22.53%,2/11/2022
282.37,206.3,208.6,0,0,0,22.98%,2/10/2022,4405,150.02,202.2,205.1,0,0,0,22.43%,2/10/2022
243.47,203.1,205.4,0,0,0,22.89%,1/31/2022,4410,201.25,204.1,206.9,50.35,30,0,22.34%,2/11/2022
240.92,200,202.3,0,0,0,22.81%,1/31/2022,4415,128.15,205.9,208.7,0,0,0,22.25%,2/9/2022
263.9,196.8,199.1,0,0,0,22.71%,2/10/2022,4420,170.8,207.8,210.6,0,0,0,22.16%,2/4/2022
237.24,193.7,196,0,0,0,22.63%,2/7/2022,4425,162.9,210,212.3,0,0,0,22.08%,2/10/2022
246.89,190.6,192.9,0,0,0,22.54%,2/1/2022,4430,172.3,211.5,214.4,0,0,0,21.98%,2/4/2022
232.76,187.6,189.8,0,0,0,22.45%,1/31/2022,4435,134.7,213.4,216.3,0,0,0,21.89%,2/9/2022
257.2,184.5,186.7,0,0,0,22.36%,2/9/2022,4440,181.29,215.4,218.2,0,0,0,21.80%,2/7/2022
222.49,181.5,183.7,0,0,0,22.27%,1/31/2022,4445,179.6,217.3,220.2,5.06,6,0,21.71%,2/11/2022
221.78,178.4,180.7,0,0,0,22.18%,2/7/2022,4450,175.24,219.7,221.7,-8.13,2,0,21.62%,2/11/2022
220.12,175.4,177.7,0,0,0,22.09%,1/31/2022,4455,180.4,221.3,224.1,0,0,0,21.53%,2/4/2022
201.5,172.5,174.7,0,0,0,22.01%,2/4/2022,4460,177.7,223.3,226.1,0,0,0,21.44%,2/8/2022
169.1,169.6,171.7,-53,35,0,21.92%,2/11/2022,4465,164.3,225.3,228.1,0,0,0,21.34%,2/2/2022
214.9,166.5,168.8,0,0,0,21.82%,2/1/2022,4470,181.2,227.3,230.2,0,0,0,21.25%,2/7/2022
